Date,A,AAPL,AMZN,TSLA
2019-09-20,78.73999786376953,55.63999938964844,1830.6300048828125,49.38999938964844
2019-09-23,78.38999938964844,54.959999084472656,1792.699951171875,49.0359992980957
2019-09-24,78.38999938964844,55.622501373291016,1795.7099609375,48.39799880981445
2019-09-25,76.55999755859375,55.375,1773.0,45.79600143432617
2019-09-26,76.95999908447266,55.23500061035156,1763.3699951171875,48.6619987487793
2019-09-27,77.30999755859375,55.2400016784668,1749.1199951171875,49.742000579833984
2019-09-30,77.11000061035156,56.14500045776367,1737.4599609375,48.79600143432617
2019-10-01,76.88999938964844,57.05500030517578,1755.5999755859375,49.18999862670898
2019-10-02,74.54000091552734,55.89500045776367,1728.8900146484375,48.93000030517578
2019-10-03,73.87999725341797,55.2400016784668,1725.0,46.89599990844727
2019-10-04,75.91000366210938,56.872501373291016,1740.5799560546875,46.95600128173828
2019-10-07,75.69000244140625,57.48249816894531,1747.8299560546875,47.71200180053711
2019-10-08,73.97000122070312,57.01499938964844,1727.0,48.78799819946289
2019-10-09,73.83999633789062,56.9474983215332,1729.949951171875,49.459999084472656
2019-10-10,74.43000030517578,57.61000061035156,1738.2900390625,49.85599899291992
2019-10-11,76.20999908447266,59.40999984741211,1745.449951171875,50.21599960327149
2019-10-14,75.80000305175781,59.532501220703125,1741.8900146484375,51.709999084472656
2019-10-15,76.36000061035156,59.41249847412109,1776.449951171875,52.0
2019-10-16,75.87999725341797,58.810001373291016,1786.239990234375,52.41999816894531
2019-10-17,76.25,59.03749847412109,1798.8499755859375,52.95600128173828
2019-10-18,74.81999969482422,59.39500045776367,1793.97998046875,52.560001373291016
2019-10-21,75.51000213623047,60.247501373291016,1785.8800048828125,51.900001525878906
2019-10-22,76.33000183105469,60.54999923706055,1789.780029296875,51.66600036621094
2019-10-23,75.88999938964844,60.810001373291016,1770.050048828125,51.22800064086914
2019-10-24,75.11000061035156,61.20000076293945,1788.3399658203125,60.98600006103516
2019-10-25,75.97000122070312,61.682498931884766,1764.2099609375,66.0
2019-10-28,76.55999755859375,62.3125,1778.699951171875,68.16799926757812
2019-10-29,76.68000030517578,62.4375,1777.0,64.86000061035156
2019-10-30,76.1500015258789,61.32500076293945,1782.3800048828125,63.757999420166016
2019-10-31,76.12000274658203,62.29249954223633,1792.0,63.79999923706055
2019-11-01,77.3499984741211,63.98249816894531,1797.449951171875,63.29600143432617
2019-11-04,77.8499984741211,64.4625015258789,1815.06005859375,64.38800048828125
2019-11-05,76.91000366210938,64.54750061035156,1810.25,64.7020034790039
2019-11-06,75.94000244140625,64.37249755859375,1802.5,65.34400177001953
2019-11-07,76.37999725341797,65.0875015258789,1805.9000244140625,68.30000305175781
2019-11-08,76.6500015258789,65.11000061035156,1789.8800048828125,67.49199676513672
2019-11-11,76.8499984741211,65.61750030517578,1780.0,69.83799743652344
2019-11-12,77.55000305175781,65.69750213623047,1786.219970703125,70.0739974975586
2019-11-13,77.5,66.19499969482422,1775.0,71.26599884033203
2019-11-14,77.44999694824219,66.22000122070312,1766.5899658203125,70.76799774169922
2019-11-15,78.30999755859375,66.44499969482422,1761.6800537109375,70.55999755859375
2019-11-18,78.5,66.85749816894531,1753.699951171875,70.62999725341797
2019-11-19,79.48999786376953,67.0,1760.6800537109375,71.99800109863281
2019-11-20,79.36000061035156,66.5199966430664,1762.52001953125,72.23999786376953
2019-11-21,78.97000122070312,66.00250244140625,1746.8699951171875,72.16799926757812
2019-11-22,79.19000244140625,65.79499816894531,1746.4300537109375,68.19999694824219
2019-11-25,80.45999908447266,66.61000061035156,1777.4200439453125,68.91400146484375
2019-11-26,81.02999877929688,66.79000091552734,1797.030029296875,67.0999984741211
2019-11-27,81.33999633789062,66.99500274658203,1824.5,66.78600311279297
2019-11-29,81.23999786376953,67.0,1824.68994140625,66.25199890136719
2019-12-02,80.98999786376953,67.0625,1805.550048828125,67.2760009765625
2019-12-03,80.11000061035156,64.88249969482422,1772.8699951171875,67.58200073242188
2019-12-04,81.0,65.82749938964844,1789.0899658203125,67.5719985961914
2019-12-05,81.73999786376953,66.47250366210938,1763.5,66.88400268554688
2019-12-06,82.41999816894531,67.75,1754.4000244140625,67.77200317382812
2019-12-09,82.47000122070312,67.69999694824219,1766.8900146484375,68.88999938964844
2019-12-10,83.80000305175781,67.51750183105469,1750.6700439453125,70.14600372314453
2019-12-11,83.47000122070312,67.7750015258789,1750.0,71.43800354003906
2019-12-12,84.9800033569336,68.13999938964844,1764.0,72.5479965209961
2019-12-13,84.73999786376953,68.82499694824219,1768.989990234375,73.04199981689453
2019-12-16,84.97000122070312,70.19750213623047,1769.5,76.72200012207031
2019-12-17,84.86000061035156,70.44249725341797,1792.0,77.0999984741211
2019-12-18,84.05000305175781,70.4749984741211,1798.199951171875,79.04399871826172
2019-12-19,84.66999816894531,70.29499816894531,1792.989990234375,81.37000274658203
2019-12-20,85.30999755859375,70.6624984741211,1802.969970703125,82.5999984741211
2019-12-23,85.44000244140625,71.0625,1793.0,84.4020004272461
2019-12-24,85.44999694824219,71.22250366210938,1795.5699462890625,85.09400177001953
2019-12-26,85.63999938964844,72.49500274658203,1870.4599609375,86.69599914550781
2019-12-27,85.68000030517578,73.49250030517578,1901.4000244140625,87.06199645996094
2019-12-30,85.4000015258789,73.17250061035156,1884.0,85.80000305175781
2019-12-31,85.33999633789062,73.41999816894531,1853.260009765625,84.25800323486328
2020-01-02,86.3499984741211,75.1500015258789,1898.010009765625,86.13999938964844
2020-01-03,85.33000183105469,75.1449966430664,1886.199951171875,90.8000030517578
2020-01-06,84.81999969482422,74.98999786376953,1903.68994140625,90.31199645996094
2020-01-07,85.26000213623047,75.2249984741211,1913.8900146484373,94.32599639892578
2020-01-08,86.47000122070312,76.11000061035156,1911.0,99.697998046875
2020-01-09,87.69999694824219,77.60749816894531,1917.8199462890625,99.76000213623048
2020-01-10,88.23999786376953,78.1675033569336,1906.93994140625,96.98799896240234
2020-01-13,88.31999969482422,79.26750183105469,1898.0,105.1259994506836
2020-01-14,88.20999908447266,79.39250183105469,1887.1099853515625,109.48200225830078
2020-01-15,89.11000061035156,78.875,1878.8599853515625,107.56800079345705
2020-01-16,89.48999786376953,78.92500305175781,1885.5899658203125,102.89199829101562
2020-01-17,90.27999877929688,79.68499755859375,1886.6400146484373,103.13400268554688
2020-01-21,90.1500015258789,79.75499725341797,1894.27001953125,109.71600341796876
2020-01-22,90.63999938964844,79.99749755859375,1902.5,118.9000015258789
2020-01-23,89.9800033569336,79.88999938964844,1889.97998046875,116.4000015258789
2020-01-24,89.45999908447266,80.8324966430664,1894.989990234375,114.77200317382812
2020-01-27,87.16999816894531,77.94249725341797,1841.0,112.88800048828124
2020-01-28,87.4800033569336,79.5999984741211,1858.1099853515625,115.36199951171876
2020-01-29,88.36000061035156,81.9625015258789,1874.75,117.95999908447266
2020-01-30,85.02999877929688,81.02249908447266,1872.8699951171875,130.17599487304688
2020-01-31,84.33999633789062,80.66999816894531,2055.719970703125,130.60000610351562
2020-02-03,83.69000244140625,78.37249755859375,2048.5,157.22799682617188
2020-02-04,83.9000015258789,79.91000366210938,2059.800048828125,193.79800415039065
2020-02-05,85.5,81.19000244140625,2071.02001953125,169.1959991455078
2020-02-06,85.38999938964844,81.30500030517578,2056.300048828125,159.16600036621094
2020-02-07,84.79000091552734,80.8499984741211,2098.530029296875,153.9499969482422
2020-02-10,84.63999938964844,80.38749694824219,2135.60009765625,163.9980010986328
2020-02-11,85.66999816894531,80.9749984741211,2185.949951171875,156.70199584960938
2020-02-12,86.05999755859375,81.80500030517578,2180.25,157.9499969482422
2020-02-13,85.68000030517578,81.55500030517578,2170.280029296875,163.60000610351562
2020-02-14,85.86000061035156,81.49500274658203,2159.0400390625,162.593994140625
2020-02-18,86.08000183105469,79.9375,2166.070068359375,172.0
2020-02-19,85.83999633789062,81.14250183105469,2185.10009765625,188.95599365234372
2020-02-20,84.98999786376953,81.1624984741211,2176.7900390625,182.3999938964844
2020-02-21,85.08999633789062,80.11250305175781,2144.550048828125,182.61199951171875
2020-02-24,82.58999633789062,76.04499816894531,2039.300048828125,172.6999969482422
2020-02-25,80.87999725341797,75.63249969482422,2034.5999755859373,171.32000732421875
2020-02-26,80.2699966430664,74.47000122070312,2014.6700439453125,162.66200256347656
2020-02-27,80.30000305175781,71.5,1975.0,147.95399475097656
2020-02-28,77.06999969482422,69.60250091552734,1889.760009765625,138.10400390625
2020-03-02,82.0,75.36000061035156,1954.510009765625,148.73800659179688
2020-03-03,85.0,76.0,1996.3299560546875,161.39599609375
2020-03-04,84.43000030517578,75.8499984741211,1978.0,153.3040008544922
2020-03-05,83.25,74.88749694824219,1960.719970703125,149.14999389648438
2020-03-06,78.9000015258789,72.70500183105469,1910.8699951171875,141.39999389648438
2020-03-09,74.19000244140625,69.52249908447266,1862.77001953125,132.60000610351562
2020-03-10,73.62000274658203,71.61000061035156,1894.27001953125,133.60000610351562
2020-03-11,71.7300033569336,70.30500030517578,1871.3199462890625,130.71600341796875
2020-03-12,67.13999938964844,67.5,1765.0,118.9000015258789
2020-03-13,69.51000213623047,69.9800033569336,1786.31005859375,121.51399993896484
2020-03-16,66.62000274658203,64.7699966430664,1759.449951171875,98.9739990234375
2020-03-17,70.52999877929688,64.40249633789062,1857.780029296875,94.37000274658205
2020-03-18,69.87999725341797,62.5,1841.6600341796875,80.97200012207031
2020-03-19,68.58999633789062,63.209999084472656,1945.0,90.4000015258789
2020-03-20,71.0,62.95750045776367,1957.0,95.4000015258789
2020-03-23,67.55999755859375,57.125,1919.4000244140625,88.4000015258789
2020-03-24,68.18000030517578,61.92250061035156,1955.0,102.73799896240234
2020-03-25,71.79000091552734,64.5625,1950.260009765625,111.4000015258789
2020-03-26,74.44999694824219,64.66999816894531,1956.489990234375,112.0
2020-03-27,73.20999908447266,63.96749877929688,1939.7900390625,105.16000366210938
2020-03-30,73.18000030517578,63.880001068115234,1973.6300048828125,103.33000183105467
2020-03-31,72.80000305175781,65.62249755859375,1993.02001953125,108.59200286865234
2020-04-01,70.2300033569336,62.18000030517578,1944.9599609375,102.79000091552734
2020-04-02,72.44999694824219,61.28749847412109,1927.530029296875,98.85199737548828
2020-04-03,72.33000183105469,61.42499923706055,1926.3299560546875,103.0979995727539
2020-04-06,74.98999786376953,65.77749633789062,1998.52001953125,104.1999969482422
2020-04-07,77.55999755859375,67.92500305175781,2035.719970703125,113.0
2020-04-08,77.16999816894531,66.84249877929688,2044.0,111.44200134277344
2020-04-09,78.72000122070312,67.51750183105469,2053.0,115.03600311279295
2020-04-13,77.98999786376953,68.42500305175781,2180.0,130.39999389648438
2020-04-14,79.19999694824219,72.0625,2292.0,148.37600708007812
2020-04-15,78.38999938964844,71.5824966430664,2333.3701171875,150.62600708007812
2020-04-16,78.91999816894531,72.05000305175781,2461.0,151.88999938964844
2020-04-17,80.3499984741211,71.73750305175781,2400.0,154.99000549316406
2020-04-20,79.05000305175781,70.41999816894531,2444.97998046875,153.11399841308594
2020-04-21,75.80000305175781,69.3125,2428.31005859375,150.66600036621094
2020-04-22,75.58000183105469,69.4749984741211,2394.0,146.8000030517578
2020-04-23,77.48999786376953,70.4375,2424.219970703125,146.8000030517578
2020-04-24,75.91000366210938,70.75250244140625,2420.429931640625,146.14599609375
2020-04-27,76.62000274658203,71.13500213623047,2444.8798828125,159.8979949951172
2020-04-28,77.0,71.4574966430664,2373.5,161.0
2020-04-29,79.37999725341797,72.4175033569336,2391.889892578125,160.63999938964844
2020-04-30,78.44000244140625,73.63249969482422,2475.0,173.96400451660156
2020-05-01,76.0999984741211,74.75,2362.43994140625,154.5540008544922
2020-05-04,74.62000274658203,73.42250061035156,2326.97998046875,152.39999389648438
2020-05-05,77.58000183105469,75.25,2351.0,159.78399658203125
2020-05-06,78.83000183105469,75.80999755859375,2357.449951171875,157.9600067138672
2020-05-07,79.33000183105469,76.2925033569336,2376.0,159.27999877929688
2020-05-08,80.33000183105469,77.5875015258789,2387.239990234375,164.8000030517578
2020-05-11,81.98999786376953,79.26249694824219,2419.669921875,164.8000030517578
2020-05-12,82.30000305175781,79.92250061035156,2419.0,168.6580047607422
2020-05-13,81.93000030517578,78.98750305175781,2407.699951171875,165.1999969482422
2020-05-14,81.66000366210938,77.44750213623047,2391.3701171875,160.6719970703125
2020-05-15,82.83000183105469,76.9749984741211,2411.0,161.00999450683594
2020-05-18,84.38999938964844,79.125,2433.0,166.94400024414062
2020-05-19,83.54000091552734,79.62999725341797,2485.0,164.41400146484375
2020-05-20,82.9800033569336,79.87999725341797,2500.010009765625,165.1999969482422
2020-05-21,82.19000244140625,80.22250366210938,2525.449951171875,166.5
2020-05-22,87.66999816894531,79.80750274658203,2469.85009765625,166.3560028076172
2020-05-26,86.79000091552734,81.05999755859375,2462.0,166.9199981689453
2020-05-27,86.4800033569336,79.67749786376953,2413.580078125,165.54200744628906
2020-05-28,87.8499984741211,80.86000061035156,2436.969970703125,164.9499969482422
2020-05-29,88.48999786376953,80.2874984741211,2442.3701171875,167.0
2020-06-01,89.9800033569336,80.5875015258789,2476.929931640625,179.8000030517578
2020-06-02,90.62999725341795,80.86000061035156,2473.530029296875,181.73199462890625
2020-06-03,91.13999938964844,81.55000305175781,2488.0,179.58799743652344
2020-06-04,91.73999786376952,81.40499877929688,2507.5400390625,179.14999389648438
2020-06-05,93.04000091552734,82.9375,2488.64990234375,177.3040008544922
2020-06-08,90.58999633789062,83.4000015258789,2530.0,190.0
2020-06-09,90.51000213623048,86.40249633789062,2626.429931640625,190.88800048828125
2020-06-10,90.58000183105467,88.69249725341797,2722.35009765625,205.4960021972656
2020-06-11,88.62999725341797,87.76499938964844,2671.3798828125,203.79200744628903
2020-06-12,87.30000305175781,86.94999694824219,2621.47998046875,197.5959930419922
2020-06-15,87.27999877929688,86.41999816894531,2584.0,199.76800537109372
2020-06-16,89.23999786376953,88.30000305175781,2620.0,202.5760040283203
2020-06-17,88.75,88.8499984741211,2655.0,201.0
2020-06-18,88.5,88.36250305175781,2659.639892578125,203.83999633789065
2020-06-19,89.79000091552734,89.13999938964844,2697.429931640625,203.19400024414065
2020-06-22,89.06999969482422,89.86499786376953,2715.0,201.7760009765625
2020-06-23,89.69999694824219,93.09500122070312,2783.110107421875,202.3999938964844
2020-06-24,89.08000183105469,92.19750213623048,2796.0,200.17599487304688
2020-06-25,87.3499984741211,91.25,2756.22998046875,197.1959991455078
2020-06-26,87.55999755859375,91.33000183105467,2782.570068359375,199.0
2020-06-29,87.36000061035156,90.5425033569336,2696.800048828125,202.0
2020-06-30,88.87999725341797,91.49500274658205,2769.6298828125,217.5379943847656
2020-07-01,88.88999938964844,91.83999633789062,2895.0,227.0659942626953
2020-07-02,89.48999786376953,92.61750030517578,2955.56005859375,245.6000061035156
2020-07-06,90.63999938964844,93.94499969482422,3059.8798828125,275.5580139160156
2020-07-07,90.04000091552734,94.65499877929688,3069.550048828125,285.8999938964844
2020-07-08,90.33000183105467,95.375,3083.969970703125,283.4519958496094
2020-07-09,90.4000015258789,96.31749725341795,3193.8798828125,281.7120056152344
2020-07-10,89.87000274658203,95.9800033569336,3215.0,309.78399658203125
2020-07-13,91.23999786376952,99.95500183105467,3344.2900390625,358.9979858398437
2020-07-14,90.79000091552734,97.25499725341795,3127.3798828125,318.0
2020-07-15,93.05999755859376,99.24749755859376,3098.35009765625,310.0
2020-07-16,93.20999908447266,97.40499877929688,3032.0,306.3420104980469
2020-07-17,94.51000213623048,97.14749908447266,3024.0,307.50201416015625
2020-07-20,96.22000122070312,98.5,3201.360107421875,330.0
2020-07-21,96.4499969482422,99.25,3240.580078125,335.0
2020-07-22,96.87999725341795,97.9749984741211,3150.0,325.28399658203125
2020-07-23,98.08999633789062,97.07749938964844,3098.27001953125,337.79998779296875
2020-07-24,96.22000122070312,92.97000122070312,3031.580078125,293.0
2020-07-27,97.54000091552734,94.90499877929688,3098.0,309.5880126953125
2020-07-28,97.25,94.5500030517578,3077.090087890625,312.94000244140625
2020-07-29,97.66000366210938,95.2300033569336,3039.159912109375,306.9620056152344
2020-07-30,96.36000061035156,96.29750061035156,3092.0,302.64801025390625
2020-07-31,96.41000366210938,106.41500091552734,3246.820068359375,303.4100036621094
2020-08-03,99.36000061035156,111.6374969482422,3184.0,301.9620056152344
2020-08-04,98.98999786376952,110.79000091552734,3167.239990234375,305.48199462890625
2020-08-05,98.83000183105467,110.39250183105467,3213.590087890625,299.9679870605469
2020-08-06,98.25,114.4124984741211,3247.469970703125,303.4620056152344
2020-08-07,97.83999633789062,113.6750030517578,3240.81005859375,299.95001220703125
2020-08-10,97.95999908447266,113.7750015258789,3172.510009765625,291.5
2020-08-11,97.62999725341795,112.48249816894533,3159.219970703125,284.0
2020-08-12,98.27999877929688,113.2750015258789,3174.389892578125,317.0
2020-08-13,99.12000274658205,116.0425033569336,3217.52001953125,330.2359924316406
2020-08-14,98.83000183105467,115.0,3178.239990234375,333.760009765625
2020-08-17,98.68000030517578,116.0875015258789,3194.969970703125,369.1719970703125
2020-08-18,98.70999908447266,116.0,3320.0,384.7799987792969
2020-08-19,99.4000015258789,117.1624984741211,3315.89990234375,382.2000122070313
2020-08-20,98.16999816894533,118.39250183105467,3312.6201171875,404.3980102539063
2020-08-21,98.31999969482422,124.86750030517578,3314.39990234375,419.0979919433594
2020-08-24,99.20999908447266,128.78500366210938,3380.320068359375,425.7999877929688
2020-08-25,98.66000366210938,125.18000030517578,3357.39990234375,405.5899963378906
2020-08-26,99.7300033569336,126.99250030517578,3451.739990234375,433.2000122070313
2020-08-27,99.66000366210938,127.48500061035156,3453.0,459.1199951171875
2020-08-28,99.93000030517578,126.44249725341795,3433.3701171875,463.697998046875
2020-08-31,101.04000091552734,131.0,3495.0,500.1400146484375
2020-09-01,101.29000091552734,134.8000030517578,3513.8701171875,502.489990234375
2020-09-02,103.66000366210938,137.97999572753906,3552.25,479.0400085449219
2020-09-03,103.20999908447266,128.83999633789062,3488.409912109375,431.7999877929688
2020-09-04,100.11000061035156,123.6999969482422,3381.5,428.0
2020-09-08,96.47000122070312,118.98999786376952,3250.85009765625,368.739990234375
2020-09-09,98.47000122070312,119.13999938964844,3303.179931640625,369.0
2020-09-10,100.0999984741211,120.5,3349.889892578125,398.989990234375
2020-09-11,99.62000274658205,115.2300033569336,3217.340087890625,382.5
2020-09-14,100.2300033569336,115.93000030517578,3187.389892578125,420.0
2020-09-15,101.0,118.83000183105467,3175.02001953125,461.9400024414063
2020-09-16,101.52999877929688,116.0,3187.239990234375,457.7900085449219
2020-09-17,100.45999908447266,112.1999969482422,3029.429931640625,437.7900085449219
2020-09-18,100.58999633789062,110.87999725341795,3037.800048828125,451.0
2020-09-21,98.55999755859376,110.19000244140624,2962.0,455.6799926757813
2020-09-22,98.9800033569336,112.86000061035156,3133.989990234375,437.760009765625
2020-09-23,98.91000366210938,112.11000061035156,3127.0,412.1499938964844
2020-09-24,96.97000122070312,110.25,3069.300048828125,399.5
2020-09-25,98.13999938964844,112.44000244140624,3101.5400390625,408.7300109863281
2020-09-28,99.7300033569336,115.31999969482422,3175.0400390625,428.0799865722656
2020-09-29,101.33000183105467,115.30999755859376,3188.260009765625,428.5
2020-09-30,101.88999938964844,117.26000213623048,3212.8798828125,433.9299926757813
2020-10-01,102.41000366210938,117.72000122070312,3224.0,448.8800048828125
2020-10-02,101.27999877929688,115.37000274658205,3195.800048828125,439.1300048828125
2020-10-05,103.45999908447266,116.6500015258789,3202.530029296875,433.6400146484375
2020-10-06,103.33000183105467,116.12000274658205,3182.0,428.7799987792969
2020-10-07,104.75,115.5500030517578,3200.0,429.8999938964844
2020-10-08,104.38999938964844,116.4000015258789,3233.2900390625,439.0
2020-10-09,106.0999984741211,117.0,3288.989990234375,434.5899963378906
2020-10-12,107.0,125.18000030517578,3496.239990234375,448.739990234375
2020-10-13,106.01000213623048,125.38999938964844,3492.3798828125,448.8900146484375
2020-10-14,106.66999816894533,123.02999877929688,3464.8798828125,465.8999938964844
2020-10-15,105.72000122070312,121.1999969482422,3355.8798828125,456.5700073242188
2020-10-16,107.54000091552734,121.5500030517578,3399.659912109375,455.9500122070313
2020-10-19,107.62000274658205,120.41999816894533,3329.0,447.0
2020-10-20,106.94000244140624,118.9800033569336,3266.0,431.75
2020-10-21,106.69000244140624,118.70999908447266,3233.8798828125,432.9500122070313
2020-10-22,107.08999633789062,118.04000091552734,3198.75,445.2300109863281
2020-10-23,107.37999725341795,116.5500030517578,3205.330078125,422.8900146484375
2020-10-26,105.81999969482422,116.5500030517578,3282.97998046875,425.760009765625
2020-10-27,106.66000366210938,117.27999877929688,3291.659912109375,430.5
2020-10-28,105.37000274658205,115.43000030517578,3264.02001953125,418.6000061035156
2020-10-29,103.05999755859376,116.93000030517578,3257.25,418.05999755859375
2020-10-30,102.3499984741211,111.98999786376952,3167.0,407.5899963378906
2020-11-02,105.3499984741211,110.68000030517578,3079.7099609375,406.9800109863281
2020-11-03,108.11000061035156,111.48999786376952,3074.89990234375,427.7699890136719
2020-11-04,109.8000030517578,115.58999633789062,3244.85009765625,435.3999938964844
2020-11-05,111.93000030517578,119.62000274658205,3366.800048828125,440.0
2020-11-06,113.3499984741211,119.1999969482422,3322.0,436.5700073242188
2020-11-09,117.5,121.98999786376952,3289.0,452.5
2020-11-10,112.91000366210938,117.58999633789062,3114.0,420.0899963378906
2020-11-11,111.79000091552734,119.62999725341795,3139.14990234375,418.7000122070313
2020-11-12,111.01000213623048,120.52999877929688,3175.8798828125,423.0
2020-11-13,111.54000091552734,119.66999816894533,3141.719970703125,412.5299987792969
2020-11-16,111.48999786376952,120.98999786376952,3142.699951171875,412.4500122070313
2020-11-17,110.7699966430664,120.66999816894533,3189.25,462.0
2020-11-18,109.87999725341795,119.81999969482422,3140.0,496.0
2020-11-19,108.95999908447266,119.05999755859376,3125.0,508.6099853515625
2020-11-20,112.3000030517578,118.7699966430664,3132.889892578125,502.5
2020-11-23,112.41999816894533,117.62000274658205,3139.75,526.0
2020-11-24,118.95999908447266,115.8499984741211,3134.25,559.989990234375
2020-11-25,116.95999908447266,116.75,3198.0,574.0
2020-11-27,114.9800033569336,117.48999786376952,3216.18994140625,598.780029296875
